,BORO,PRECINCT,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Lon_Lat,datetime,year,month,day,day_of_week_name
22679,MANHATTAN,28,False,40.66305567500008,-73.91097138199996,POINT (-73.91097138199996 40.663055675000074),2020-10-31 19:04:00+00:00,2020,10,19:04:00,Saturday
22680,BROOKLYN,81,True,40.758276567000046,-73.88017686499995,POINT (-73.88017686499995 40.758276567000046),2020-09-28 21:27:00+00:00,2020,9,21:27:00,Monday
22681,BRONX,47,True,40.85761269400008,-73.89312397699997,POINT (-73.89312397699997 40.857612694000075),2020-02-18 11:17:00+00:00,2020,2,11:17:00,Tuesday
22682,BROOKLYN,79,False,40.66305567500008,-73.91097138199996,POINT (-73.91097138199996 40.663055675000074),2020-06-28 03:23:00+00:00,2020,6,03:23:00,Sunday
22683,BROOKLYN,71,False,40.67565855700008,-73.94995854199995,POINT (-73.94995854199995 40.67565855700008),2020-10-11 01:50:00+00:00,2020,10,01:50:00,Sunday
22684,BROOKLYN,83,False,40.81749421000006,-73.91037821299993,POINT (-73.91037821299993 40.81749421000006),2020-12-11 15:02:00+00:00,2020,12,15:02:00,Friday
22685,STATEN ISLAND,120,False,40.66468589900006,-73.89452887499993,POINT (-73.89452887499993 40.66468589900006),2020-07-27 00:25:00+00:00,2020,7,00:25:00,Monday
22686,BROOKLYN,71,False,40.623140111000055,-74.08284714199993,POINT (-74.08284714199993 40.623140111000055),2020-06-06 11:50:00+00:00,2020,6,11:50:00,Saturday
22687,BRONX,48,False,40.68357537500003,-73.73089611399996,POINT (-73.73089611399996 40.68357537500003),2020-11-21 21:31:00+00:00,2020,11,21:31:00,Saturday
22688,BROOKLYN,75,False,40.82564880800004,-73.92174178599998,POINT (-73.921741786 40.82564880800004),2020-07-25 03:30:00+00:00,2020,7,03:30:00,Saturday
22689,BROOKLYN,78,False,40.87565023100007,-73.90835442799995,POINT (-73.90835442799995 40.87565023100007),2020-07-24 01:30:00+00:00,2020,7,01:30:00,Friday
22690,BROOKLYN,72,False,40.64633820900008,-74.01083732399997,POINT (-74.01083732399997 40.64633820900008),2020-01-02 19:30:00+00:00,2020,1,19:30:00,Thursday
22691,STATEN ISLAND,121,False,40.75627543400003,-73.94501432899995,POINT (-73.94501432899995 40.75627543400003),2020-08-10 15:20:00+00:00,2020,8,15:20:00,Monday
22692,BROOKLYN,90,False,40.84318799200002,-73.90092494799995,POINT (-73.90092494799995 40.84318799200002),2020-01-24 14:48:00+00:00,2020,1,14:48:00,Friday
22693,BROOKLYN,67,False,40.68408415600004,-73.98677973999997,POINT (-73.98677973999997 40.68408415600004),2020-06-18 21:24:00+00:00,2020,6,21:24:00,Thursday
22694,BRONX,47,False,40.77139421000004,-73.92661448699994,POINT (-73.92661448699995 40.77139421000004),2020-07-24 18:30:00+00:00,2020,7,18:30:00,Friday
22695,BROOKLYN,70,False,40.69339313600005,-73.75793838099996,POINT (-73.75793838099996 40.69339313600005),2020-06-03 23:47:00+00:00,2020,6,23:47:00,Wednesday
22696,BRONX,42,False,40.64032011400008,-73.93979151099995,POINT (-73.93979151099995 40.640320114000076),2020-01-13 13:52:00+00:00,2020,1,13:52:00,Monday
22697,BRONX,52,True,40.66629650100003,-73.95083788699996,POINT (-73.95083788699996 40.66629650100003),2020-07-20 23:44:00+00:00,2020,7,23:44:00,Monday
22698,BRONX,46,True,40.77329984700003,-73.98802567999998,POINT (-73.98802567999998 40.77329984700003),2020-01-19 23:30:00+00:00,2020,1,23:30:00,Sunday
22699,QUEENS,103,False,40.81139311900005,-73.92231487199997,POINT (-73.92231487199997 40.81139311900005),2020-08-14 21:55:00+00:00,2020,8,21:55:00,Friday
22700,BROOKLYN,75,False,40.81740254300007,-73.88724185399997,POINT (-73.88724185399997 40.81740254300007),2020-03-14 12:21:00+00:00,2020,3,12:21:00,Saturday
22701,BRONX,44,False,40.71156493900003,-73.98834336899995,POINT (-73.98834336899995 40.71156493900003),2020-04-10 04:39:00+00:00,2020,4,04:39:00,Friday
22702,BRONX,40,False,40.70546783500004,-73.79489628999994,POINT (-73.79489628999994 40.705467835000036),2020-10-09 11:53:00+00:00,2020,10,11:53:00,Friday
22703,BROOKLYN,75,False,40.592418432000045,-73.78899638899996,POINT (-73.78899638899996 40.59241843200005),2020-11-15 22:10:00+00:00,2020,11,22:10:00,Sunday
22704,BROOKLYN,88,False,40.670366460000025,-73.91284696199995,POINT (-73.91284696199995 40.670366460000025),2020-08-31 22:00:00+00:00,2020,8,22:00:00,Monday
22705,BROOKLYN,75,False,40.670946067000045,-73.92109057299997,POINT (-73.92109057299997 40.670946067000045),2020-11-19 13:59:00+00:00,2020,11,13:59:00,Thursday
22706,BROOKLYN,71,False,40.68665574200002,-73.78470663599995,POINT (-73.78470663599995 40.68665574200002),2020-10-21 22:18:00+00:00,2020,10,22:18:00,Wednesday
22707,STATEN ISLAND,121,True,40.69866511400005,-73.79119181599998,POINT (-73.79119181599998 40.69866511400005),2020-05-11 17:06:00+00:00,2020,5,17:06:00,Monday
22708,QUEENS,105,False,40.67459999000005,-73.93057482199998,POINT (-73.93057482199998 40.67459999000005),2020-08-03 17:30:00+00:00,2020,8,17:30:00,Monday
22709,BROOKLYN,75,False,40.69460248300004,-73.97312472899995,POINT (-73.97312472899995 40.69460248300005),2020-09-12 00:40:00+00:00,2020,9,00:40:00,Saturday
22710,QUEENS,107,False,40.65682040400003,-73.95480940099996,POINT (-73.95480940099996 40.65682040400004),2020-12-01 21:00:00+00:00,2020,12,21:00:00,Tuesday
22711,BROOKLYN,83,False,40.67288014500008,-73.92369108599996,POINT (-73.92369108599996 40.67288014500008),2020-06-29 20:56:00+00:00,2020,6,20:56:00,Monday
22712,BROOKLYN,70,False,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-03-03 12:23:00+00:00,2020,3,12:23:00,Tuesday
22713,MANHATTAN,34,False,40.66956599700006,-73.88857682599996,POINT (-73.88857682599996 40.66956599700006),2020-01-05 02:20:00+00:00,2020,1,02:20:00,Sunday
22714,BROOKLYN,70,True,40.61261362700003,-74.08312221699998,POINT (-74.08312221699998 40.61261362700003),2020-11-15 09:37:00+00:00,2020,11,09:37:00,Sunday
22715,BRONX,42,True,40.668299021000045,-73.95467545799994,POINT (-73.95467545799994 40.668299021000045),2020-08-29 03:27:00+00:00,2020,8,03:27:00,Saturday
22716,BROOKLYN,77,False,40.83535328100004,-73.88475043899997,POINT (-73.88475043899997 40.83535328100004),2020-06-20 05:45:00+00:00,2020,6,05:45:00,Saturday
22717,BROOKLYN,79,False,40.66757342400008,-73.90729576599993,POINT (-73.90729576599993 40.667573424000075),2020-06-26 01:43:00+00:00,2020,6,01:43:00,Friday
22718,QUEENS,114,False,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.84413994500005),2020-06-20 05:13:00+00:00,2020,6,05:13:00,Saturday
22719,BROOKLYN,73,False,40.59221527000005,-73.93549972199997,POINT (-73.93549972199997 40.59221527000005),2020-08-23 04:50:00+00:00,2020,8,04:50:00,Sunday
22720,BRONX,44,False,40.58734650400004,-73.81304853899996,POINT (-73.81304853899996 40.58734650400004),2020-09-08 13:40:00+00:00,2020,9,13:40:00,Tuesday
22721,MANHATTAN,23,False,40.68041746400007,-73.97295017499994,POINT (-73.97295017499994 40.68041746400007),2020-06-27 17:30:00+00:00,2020,6,17:30:00,Saturday
22722,BROOKLYN,75,False,40.65114909700003,-73.89504039199994,POINT (-73.89504039199994 40.65114909700004),2020-10-28 22:15:00+00:00,2020,10,22:15:00,Wednesday
22723,BRONX,40,False,40.65635226000006,-73.92136732899996,POINT (-73.92136732899996 40.65635226000006),2020-10-29 10:35:00+00:00,2020,10,10:35:00,Thursday
22724,BRONX,43,False,40.820652506000044,-73.95636012799997,POINT (-73.95636012799997 40.820652506000044),2020-07-05 00:47:00+00:00,2020,7,00:47:00,Sunday
22725,QUEENS,103,False,40.81472921200003,-73.94920008599996,POINT (-73.94920008599998 40.81472921200003),2020-06-17 03:21:00+00:00,2020,6,03:21:00,Wednesday
22726,BRONX,52,False,40.859877246000046,-73.89631972299998,POINT (-73.89631972299999 40.859877246000046),2020-11-04 23:15:00+00:00,2020,11,23:15:00,Wednesday
22727,BROOKLYN,79,False,40.80138689000006,-73.93270005999993,POINT (-73.93270005999993 40.80138689000006),2020-07-12 23:30:00+00:00,2020,7,23:30:00,Sunday
22728,QUEENS,113,False,40.669800045000045,-73.75975792999998,POINT (-73.75975792999998 40.669800045000045),2020-09-20 04:52:00+00:00,2020,9,04:52:00,Sunday
22729,BROOKLYN,75,False,40.68699927500006,-73.93734432899998,POINT (-73.93734432899998 40.68699927500006),2020-08-17 02:13:00+00:00,2020,8,02:13:00,Monday
22730,QUEENS,113,False,40.81974139400006,-73.93858143399994,POINT (-73.93858143399994 40.81974139400006),2020-11-12 08:44:00+00:00,2020,11,08:44:00,Thursday
22731,BRONX,48,False,40.64399410000004,-74.01148555899994,POINT (-74.01148555899994 40.643994100000036),2020-08-23 23:40:00+00:00,2020,8,23:40:00,Sunday
22732,BROOKLYN,67,False,40.60319062200006,-73.75008340299998,POINT (-73.75008340299998 40.60319062200006),2020-10-28 14:33:00+00:00,2020,10,14:33:00,Wednesday
22733,BRONX,40,False,40.67432190500005,-73.95008211799995,POINT (-73.95008211799995 40.67432190500005),2020-08-08 00:25:00+00:00,2020,8,00:25:00,Saturday
22734,QUEENS,105,False,40.68326306500006,-73.98363586399995,POINT (-73.98363586399995 40.68326306500006),2020-08-23 03:05:00+00:00,2020,8,03:05:00,Sunday
22735,BRONX,46,False,40.634227087000056,-74.15808949399997,POINT (-74.15808949399997 40.634227087000056),2020-06-02 01:50:00+00:00,2020,6,01:50:00,Tuesday
22736,BROOKLYN,77,False,40.81252013400008,-73.90281300199997,POINT (-73.90281300199997 40.812520134000074),2020-12-21 01:10:00+00:00,2020,12,01:10:00,Monday
22737,BROOKLYN,72,False,40.62829017100006,-74.01901584699993,POINT (-74.01901584699995 40.62829017100006),2020-06-05 19:35:00+00:00,2020,6,19:35:00,Friday
22738,BROOKLYN,75,False,40.79037824500005,-73.94976759099995,POINT (-73.94976759099995 40.79037824500005),2020-05-22 21:45:00+00:00,2020,5,21:45:00,Friday
22739,BROOKLYN,75,False,40.68910828500003,-73.78696320699999,POINT (-73.78696320699999 40.68910828500003),2020-02-21 02:15:00+00:00,2020,2,02:15:00,Friday
22740,BROOKLYN,73,False,40.63036654500007,-73.97371261299998,POINT (-73.97371261299998 40.63036654500007),2020-12-04 15:02:00+00:00,2020,12,15:02:00,Friday
22741,BROOKLYN,67,False,40.63018538100005,-73.973676658,POINT (-73.973676658 40.63018538100005),2020-09-06 04:45:00+00:00,2020,9,04:45:00,Sunday
22742,MANHATTAN,34,False,40.57758741600002,-73.97633607099993,POINT (-73.97633607099993 40.57758741600002),2020-06-04 18:25:00+00:00,2020,6,18:25:00,Thursday
22743,BROOKLYN,75,False,40.83883070900004,-73.94360531399997,POINT (-73.94360531399997 40.83883070900004),2020-07-19 03:54:00+00:00,2020,7,03:54:00,Sunday
22744,BROOKLYN,73,True,40.59247875500005,-73.79969734699995,POINT (-73.79969734699995 40.59247875500005),2020-05-07 22:10:00+00:00,2020,5,22:10:00,Thursday
22745,BRONX,42,True,40.83395277900007,-73.87613414899994,POINT (-73.87613414899994 40.83395277900007),2020-06-26 22:43:00+00:00,2020,6,22:43:00,Friday
22746,MANHATTAN,34,False,40.82020410800004,-73.86363718199993,POINT (-73.86363718199993 40.82020410800004),2020-09-07 05:50:00+00:00,2020,9,05:50:00,Monday
22747,BROOKLYN,75,False,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002),2020-12-12 05:25:00+00:00,2020,12,05:25:00,Saturday
22748,BROOKLYN,88,False,40.60943726600004,-74.08766703399994,POINT (-74.08766703399994 40.609437266000036),2020-06-20 22:30:00+00:00,2020,6,22:30:00,Saturday
22749,QUEENS,101,False,40.83535328100004,-73.88475043899997,POINT (-73.88475043899997 40.83535328100004),2020-05-17 23:42:00+00:00,2020,5,23:42:00,Sunday
22750,QUEENS,103,False,40.86413608500004,-73.91918020999998,POINT (-73.91918020999998 40.86413608500004),2020-04-08 07:50:00+00:00,2020,4,07:50:00,Wednesday
22751,BRONX,40,False,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006),2020-05-20 16:40:00+00:00,2020,5,16:40:00,Wednesday
22752,BROOKLYN,81,True,40.69980031700004,-73.98373278599996,POINT (-73.98373278599996 40.69980031700004),2020-08-31 17:08:00+00:00,2020,8,17:08:00,Monday
22753,QUEENS,115,False,40.70138766100007,-73.75230117999998,POINT (-73.75230117999998 40.70138766100007),2020-03-21 01:15:00+00:00,2020,3,01:15:00,Saturday
22754,MANHATTAN,30,False,40.66940464800007,-73.86363907499998,POINT (-73.86363907499998 40.66940464800007),2020-01-23 14:00:00+00:00,2020,1,14:00:00,Thursday
22755,QUEENS,101,False,40.66554400800004,-73.86706772699995,POINT (-73.86706772699995 40.66554400800004),2020-07-27 23:40:00+00:00,2020,7,23:40:00,Monday
22756,STATEN ISLAND,122,True,40.86156731900007,-73.90851844399998,POINT (-73.90851844399998 40.86156731900007),2020-09-27 12:45:00+00:00,2020,9,12:45:00,Sunday
22757,BROOKLYN,75,False,40.82183394400005,-73.90072911699998,POINT (-73.90072911699998 40.82183394400005),2020-05-19 01:00:00+00:00,2020,5,01:00:00,Tuesday
22758,MANHATTAN,23,False,40.82303816300004,-73.91721038699995,POINT (-73.91721038699995 40.82303816300004),2020-07-05 18:25:00+00:00,2020,7,18:25:00,Sunday
22759,BROOKLYN,70,True,40.68164709200005,-73.90879049699998,POINT (-73.90879049699998 40.68164709200005),2020-12-26 19:31:00+00:00,2020,12,19:31:00,Saturday
22760,BROOKLYN,71,False,40.68773221000004,-73.93749147799997,POINT (-73.93749147799997 40.687732210000036),2020-11-05 14:44:00+00:00,2020,11,14:44:00,Thursday
22761,MANHATTAN,5,False,40.86790213400008,-73.89563833299998,POINT (-73.89563833299998 40.867902134000076),2020-12-03 21:36:00+00:00,2020,12,21:36:00,Thursday
22762,BRONX,41,False,40.66399002800006,-73.86669235099998,POINT (-73.86669235099998 40.663990028000065),2020-01-11 21:45:00+00:00,2020,1,21:45:00,Saturday
22763,MANHATTAN,25,False,40.67824325500004,-73.89550970099998,POINT (-73.89550970099998 40.67824325500004),2020-01-02 16:25:00+00:00,2020,1,16:25:00,Thursday
22764,BROOKLYN,70,False,40.82564880800004,-73.92174178599998,POINT (-73.921741786 40.82564880800004),2020-07-24 00:05:00+00:00,2020,7,00:05:00,Friday
22765,BROOKLYN,60,False,40.69627862000005,-73.85456486499999,POINT (-73.85456486499999 40.69627862000005),2020-09-21 00:52:00+00:00,2020,9,00:52:00,Monday
22766,MANHATTAN,7,False,40.70534026500008,-73.96400255699997,POINT (-73.96400255699997 40.705340265000075),2020-03-21 00:13:00+00:00,2020,3,00:13:00,Saturday
22767,BROOKLYN,71,False,40.66778910600004,-73.90587160499997,POINT (-73.90587160499997 40.667789106000036),2020-03-14 00:50:00+00:00,2020,3,00:50:00,Saturday
22768,BROOKLYN,69,False,40.656622611000046,-73.90498993699998,POINT (-73.90498993699998 40.656622611000046),2020-08-15 16:15:00+00:00,2020,8,16:15:00,Saturday
22769,BRONX,43,True,40.67619879900008,-73.88444864199994,POINT (-73.88444864199994 40.676198799000076),2020-08-15 20:09:00+00:00,2020,8,20:09:00,Saturday
22770,QUEENS,105,True,40.58432798800004,-74.08746486299998,POINT (-74.08746486299998 40.58432798800004),2020-11-12 01:30:00+00:00,2020,11,01:30:00,Thursday
22771,BROOKLYN,81,False,40.57758741600002,-73.97633607099993,POINT (-73.97633607099993 40.57758741600002),2020-06-08 22:38:00+00:00,2020,6,22:38:00,Monday
22772,MANHATTAN,28,False,40.76174382600004,-73.87308820099996,POINT (-73.87308820099996 40.761743826000036),2020-10-31 19:04:00+00:00,2020,10,19:04:00,Saturday
22773,BROOKLYN,75,False,40.84602005300008,-73.88837886,POINT (-73.88837886 40.846020053000075),2020-07-05 02:15:00+00:00,2020,7,02:15:00,Sunday
22774,BRONX,44,False,40.68114495900005,-73.95566903799994,POINT (-73.95566903799994 40.68114495900006),2020-06-10 04:35:00+00:00,2020,6,04:35:00,Wednesday
22775,BRONX,52,False,40.65269512700007,-73.96284167499994,POINT (-73.96284167499994 40.65269512700007),2020-02-10 00:16:00+00:00,2020,2,00:16:00,Monday
22776,BROOKLYN,75,False,40.83088631600003,-73.91862797499994,POINT (-73.91862797499994 40.83088631600003),2020-09-17 01:59:00+00:00,2020,9,01:59:00,Thursday
22777,BROOKLYN,73,False,40.66482824100007,-73.88830358399997,POINT (-73.88830358399997 40.66482824100007),2020-06-30 21:00:00+00:00,2020,6,21:00:00,Tuesday
22778,BRONX,44,False,40.65775788800004,-73.95177405399994,POINT (-73.95177405399994 40.65775788800004),2020-08-29 03:20:00+00:00,2020,8,03:20:00,Saturday
22779,BRONX,48,False,40.69569116200007,-73.931137069,POINT (-73.931137069 40.69569116200007),2020-11-17 17:13:00+00:00,2020,11,17:13:00,Tuesday
22780,MANHATTAN,33,False,40.66254286800007,-73.89829168299997,POINT (-73.89829168299997 40.66254286800007),2020-03-05 10:48:00+00:00,2020,3,10:48:00,Thursday
22781,BRONX,47,False,40.70617856900003,-73.75806147399999,POINT (-73.758061474 40.70617856900003),2020-08-30 03:29:00+00:00,2020,8,03:29:00,Sunday
22782,BROOKLYN,83,False,40.677490086000034,-73.93032305199995,POINT (-73.93032305199996 40.677490086000034),2020-07-26 21:00:00+00:00,2020,7,21:00:00,Sunday
22783,BRONX,48,False,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002),2020-11-03 00:07:00+00:00,2020,11,00:07:00,Tuesday
22784,BRONX,42,False,40.84813252600002,-73.89927299199996,POINT (-73.89927299199996 40.84813252600002),2020-11-06 18:25:00+00:00,2020,11,18:25:00,Friday
22785,BROOKLYN,60,True,40.66732274500004,-73.87450426199997,POINT (-73.87450426199999 40.667322745000035),2020-09-30 01:52:00+00:00,2020,9,01:52:00,Wednesday
22786,BROOKLYN,75,False,40.81295063800008,-73.95588109399995,POINT (-73.95588109399995 40.812950638000075),2020-09-06 15:05:00+00:00,2020,9,15:05:00,Sunday
22787,BRONX,52,False,40.70614538300004,-73.95150100299998,POINT (-73.95150100299998 40.70614538300005),2020-10-19 07:03:00+00:00,2020,10,07:03:00,Monday
22788,QUEENS,103,False,40.66806754500004,-73.90402198699996,POINT (-73.90402198699996 40.668067545000035),2020-08-04 21:20:00+00:00,2020,8,21:20:00,Tuesday
22789,MANHATTAN,28,False,40.65732259300006,-73.91196656999993,POINT (-73.91196656999993 40.65732259300006),2020-07-11 08:00:00+00:00,2020,7,08:00:00,Saturday
22790,BROOKLYN,79,True,40.74500029700005,-73.87012832399995,POINT (-73.87012832399995 40.74500029700005),2020-12-30 11:04:00+00:00,2020,12,11:04:00,Wednesday
22791,BRONX,40,False,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.84413994500005),2020-08-31 22:55:00+00:00,2020,8,22:55:00,Monday
22792,MANHATTAN,7,False,40.65759920300008,-73.883493317,POINT (-73.883493317 40.657599203000075),2020-06-18 03:42:00+00:00,2020,6,03:42:00,Thursday
22793,BROOKLYN,79,False,40.78934789300007,-73.94735241299998,POINT (-73.94735241299998 40.78934789300007),2020-08-22 00:31:00+00:00,2020,8,00:31:00,Saturday
22794,BROOKLYN,81,True,40.83858121200007,-73.91311087699995,POINT (-73.91311087699995 40.83858121200007),2020-09-25 22:23:00+00:00,2020,9,22:23:00,Friday
22795,BRONX,48,False,40.809028744000045,-73.92060175899996,POINT (-73.92060175899996 40.809028744000045),2020-05-30 16:40:00+00:00,2020,5,16:40:00,Saturday
22796,MANHATTAN,24,True,40.67704431000004,-73.96362125499998,POINT (-73.96362125499998 40.677044310000035),2020-01-01 21:47:00+00:00,2020,1,21:47:00,Wednesday
22797,MANHATTAN,26,False,40.74840838700004,-73.99994009499993,POINT (-73.99994009499993 40.74840838700004),2020-10-12 00:20:00+00:00,2020,10,00:20:00,Monday
22798,BROOKLYN,69,False,40.654879667000046,-73.96190341499994,POINT (-73.96190341499994 40.654879667000046),2020-07-13 18:25:00+00:00,2020,7,18:25:00,Monday
22799,BROOKLYN,75,False,40.644449939000026,-74.00921906899998,POINT (-74.00921906899998 40.644449939000026),2020-01-29 20:30:00+00:00,2020,1,20:30:00,Wednesday
22800,QUEENS,100,False,40.81646565700004,-73.90780730799997,POINT (-73.90780730799997 40.81646565700004),2020-05-14 01:03:00+00:00,2020,5,01:03:00,Thursday
22801,BRONX,40,False,40.86884213000008,-73.88004271999995,POINT (-73.88004271999995 40.868842130000075),2020-09-10 01:15:00+00:00,2020,9,01:15:00,Thursday
22802,BRONX,47,False,40.60405358100007,-73.75699103699996,POINT (-73.75699103699996 40.60405358100007),2020-05-19 02:15:00+00:00,2020,5,02:15:00,Tuesday
22803,QUEENS,105,False,40.57758741600002,-73.97633607099993,POINT (-73.97633607099993 40.57758741600002),2020-06-09 21:30:00+00:00,2020,6,21:30:00,Tuesday
22804,BRONX,47,True,40.88630442600004,-73.84790697499993,POINT (-73.84790697499993 40.88630442600004),2020-06-12 23:00:00+00:00,2020,6,23:00:00,Friday
22805,MANHATTAN,34,True,40.74396183900007,-73.87422637699996,POINT (-73.87422637699996 40.74396183900007),2020-01-20 04:50:00+00:00,2020,1,04:50:00,Monday
22806,BRONX,48,False,40.672615329000045,-73.93494971999998,POINT (-73.93494971999998 40.672615329000045),2020-12-16 14:20:00+00:00,2020,12,14:20:00,Wednesday
22807,BRONX,44,False,40.67824325500004,-73.89550970099998,POINT (-73.89550970099998 40.67824325500004),2020-05-07 14:32:00+00:00,2020,5,14:32:00,Thursday
22808,BROOKLYN,75,False,40.61549122300004,-74.08165622999996,POINT (-74.08165622999996 40.61549122300004),2020-07-13 20:34:00+00:00,2020,7,20:34:00,Monday
22809,MANHATTAN,18,True,40.815929553000046,-73.94516735699995,POINT (-73.94516735699995 40.815929553000046),2020-01-23 01:20:00+00:00,2020,1,01:20:00,Thursday
22810,QUEENS,103,False,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004),2020-10-19 00:52:00+00:00,2020,10,00:52:00,Monday
22811,BRONX,42,False,40.82266065500005,-73.911520222,POINT (-73.911520222 40.82266065500005),2020-06-17 00:33:00+00:00,2020,6,00:33:00,Wednesday
22812,QUEENS,100,False,40.78713453900008,-73.944999678,POINT (-73.944999678 40.787134539000085),2020-06-27 03:35:00+00:00,2020,6,03:35:00,Saturday
22813,BROOKLYN,94,False,40.69441189400004,-73.98084918099994,POINT (-73.98084918099994 40.69441189400004),2020-07-21 02:30:00+00:00,2020,7,02:30:00,Tuesday
22814,MANHATTAN,24,True,40.683700646000034,-74.00050622499998,POINT (-74.000506225 40.683700646000034),2020-07-14 20:58:00+00:00,2020,7,20:58:00,Tuesday
22815,BROOKLYN,75,True,40.71344502300008,-73.76118778599994,POINT (-73.76118778599994 40.71344502300008),2020-09-29 22:16:00+00:00,2020,9,22:16:00,Tuesday
22816,BROOKLYN,75,False,40.885540183000046,-73.85332627499997,POINT (-73.85332627499997 40.885540183000046),2020-04-27 19:55:00+00:00,2020,4,19:55:00,Monday
22817,BRONX,40,False,40.83623687500005,-73.88732196199999,POINT (-73.88732196199999 40.83623687500005),2020-09-23 08:30:00+00:00,2020,9,08:30:00,Wednesday
22818,BROOKLYN,60,False,40.59596336300007,-73.77107818399996,POINT (-73.77107818399996 40.59596336300007),2020-08-21 22:35:00+00:00,2020,8,22:35:00,Friday
22819,BROOKLYN,77,True,40.656622611000046,-73.90498993699998,POINT (-73.90498993699998 40.656622611000046),2020-08-13 00:20:00+00:00,2020,8,00:20:00,Thursday
22820,BROOKLYN,62,False,40.670655072000045,-73.91339091999998,POINT (-73.91339091999998 40.670655072000045),2020-10-25 23:40:00+00:00,2020,10,23:40:00,Sunday
22821,BRONX,44,False,40.81882329700005,-73.94123775899999,POINT (-73.94123775899999 40.818823297000044),2020-11-16 15:10:00+00:00,2020,11,15:10:00,Monday
22822,MANHATTAN,30,False,40.75524058600007,-73.94484914899994,POINT (-73.94484914899994 40.75524058600007),2020-09-12 22:15:00+00:00,2020,9,22:15:00,Saturday
22823,MANHATTAN,32,False,40.64858569000006,-73.96133762799997,POINT (-73.96133762799997 40.64858569000006),2020-07-05 00:54:00+00:00,2020,7,00:54:00,Sunday
22824,QUEENS,114,False,40.66054277300003,-73.89317299099997,POINT (-73.89317299099997 40.66054277300003),2020-08-03 01:12:00+00:00,2020,8,01:12:00,Monday
22825,QUEENS,100,False,40.65795792200005,-73.88266012399998,POINT (-73.88266012399998 40.657957922000044),2020-11-02 00:10:00+00:00,2020,11,00:10:00,Monday
22826,BROOKLYN,76,False,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006),2020-12-13 04:18:00+00:00,2020,12,04:18:00,Sunday
22827,BROOKLYN,73,True,40.75890301700008,-73.86119261,POINT (-73.86119261 40.75890301700008),2020-02-21 10:22:00+00:00,2020,2,10:22:00,Friday
22828,QUEENS,101,False,40.676325873000046,-73.92526620999998,POINT (-73.92526620999998 40.676325873000046),2020-07-02 23:35:00+00:00,2020,7,23:35:00,Thursday
22829,BRONX,44,False,40.68314119400002,-73.88258336199993,POINT (-73.88258336199993 40.68314119400002),2020-06-28 23:38:00+00:00,2020,6,23:38:00,Sunday
22830,BRONX,47,True,40.86812253100004,-73.83136390999994,POINT (-73.83136390999994 40.86812253100004),2020-06-12 23:00:00+00:00,2020,6,23:00:00,Friday
22831,BRONX,40,True,40.757467209000026,-73.94619006299997,POINT (-73.94619006299997 40.75746720900003),2020-08-22 05:18:00+00:00,2020,8,05:18:00,Saturday
22832,BROOKLYN,75,False,40.65734573700007,-73.90319404099995,POINT (-73.90319404099995 40.65734573700007),2020-07-26 18:38:00+00:00,2020,7,18:38:00,Sunday
22833,BRONX,47,False,40.67493633500004,-74.00756854399998,POINT (-74.00756854399998 40.67493633500004),2020-12-04 05:25:00+00:00,2020,12,05:25:00,Friday
22834,BRONX,47,False,40.82748529600008,-73.84576861199997,POINT (-73.84576861199997 40.82748529600008),2020-05-19 02:15:00+00:00,2020,5,02:15:00,Tuesday
22835,BRONX,48,False,40.593768616000034,-73.78441919999993,POINT (-73.78441919999993 40.593768616000034),2020-08-10 23:30:00+00:00,2020,8,23:30:00,Monday
22836,BROOKLYN,77,False,40.797257565000045,-73.96804132599993,POINT (-73.96804132599993 40.797257565000045),2020-04-11 19:40:00+00:00,2020,4,19:40:00,Saturday
22837,BROOKLYN,73,False,40.788845063000046,-73.94617553799998,POINT (-73.94617553799998 40.788845063000046),2020-08-15 02:24:00+00:00,2020,8,02:24:00,Saturday
22838,BRONX,42,False,40.59373711200004,-73.75117019699996,POINT (-73.75117019699996 40.59373711200004),2020-06-22 02:27:00+00:00,2020,6,02:27:00,Monday
22839,BROOKLYN,67,False,40.64078356100004,-73.957241647,POINT (-73.957241647 40.640783561000035),2020-11-08 08:45:00+00:00,2020,11,08:45:00,Sunday
22840,BROOKLYN,67,True,40.66996814200007,-73.90888577399994,POINT (-73.90888577399994 40.66996814200007),2020-10-28 14:33:00+00:00,2020,10,14:33:00,Wednesday
22841,BRONX,47,False,40.67393477000007,-73.88214893999998,POINT (-73.88214893999998 40.67393477000007),2020-08-03 05:20:00+00:00,2020,8,05:20:00,Monday
22842,BROOKLYN,73,False,40.82208252700008,-73.89033032599998,POINT (-73.89033032599998 40.82208252700008),2020-09-01 23:17:00+00:00,2020,9,23:17:00,Tuesday
